time_id,hour,minute,time_am_or_pm
015037,3,37,PM
015038,3,38,PM
015039,3,39,PM
015040,3,40,PM
015041,3,41,PM
015042,3,42,PM
015043,3,43,PM
015044,3,44,PM
015045,3,45,PM
015046,3,46,PM
015047,3,47,PM
015048,3,48,PM
015049,3,49,PM
015050,3,50,PM
015051,3,51,PM
015052,3,52,PM
015053,3,53,PM
015054,3,54,PM
015055,3,55,PM
015056,3,56,PM
015057,3,57,PM
015058,3,58,PM
015059,3,59,PM
01600,4,0,PM
01601,4,1,PM
01602,4,2,PM
01603,4,3,PM
01604,4,4,PM
01605,4,5,PM
01606,4,6,PM
01607,4,7,PM
01608,4,8,PM
01609,4,9,PM
016010,4,10,PM
016011,4,11,PM
016012,4,12,PM
016013,4,13,PM
016014,4,14,PM
016015,4,15,PM
016016,4,16,PM
016017,4,17,PM
016018,4,18,PM
016019,4,19,PM
016020,4,20,PM
016021,4,21,PM
016022,4,22,PM
016023,4,23,PM
016024,4,24,PM
016025,4,25,PM
016026,4,26,PM
016027,4,27,PM
016028,4,28,PM
016029,4,29,PM
016030,4,30,PM
016031,4,31,PM
016032,4,32,PM
016033,4,33,PM
016034,4,34,PM
016035,4,35,PM
016036,4,36,PM
016037,4,37,PM
016038,4,38,PM
016039,4,39,PM
016040,4,40,PM
016041,4,41,PM
016042,4,42,PM
016043,4,43,PM
016044,4,44,PM
016045,4,45,PM
016046,4,46,PM
016047,4,47,PM
016048,4,48,PM
016049,4,49,PM
016050,4,50,PM
016051,4,51,PM
016052,4,52,PM
016053,4,53,PM
016054,4,54,PM
016055,4,55,PM
016056,4,56,PM
016057,4,57,PM
016058,4,58,PM
016059,4,59,PM
01700,5,0,PM
01701,5,1,PM
01702,5,2,PM
01703,5,3,PM
01704,5,4,PM
01705,5,5,PM
01706,5,6,PM
01707,5,7,PM
01708,5,8,PM
01709,5,9,PM
017010,5,10,PM
017011,5,11,PM
017012,5,12,PM
017013,5,13,PM
017014,5,14,PM
017015,5,15,PM
017016,5,16,PM
017017,5,17,PM
017018,5,18,PM
017019,5,19,PM
017020,5,20,PM
017021,5,21,PM
017022,5,22,PM
017023,5,23,PM
017024,5,24,PM
017025,5,25,PM
017026,5,26,PM
017027,5,27,PM
017028,5,28,PM
017029,5,29,PM
017030,5,30,PM
017031,5,31,PM
017032,5,32,PM
017033,5,33,PM
017034,5,34,PM
017035,5,35,PM
017036,5,36,PM
